blood_oxygen,heart_rate,id,temperature,timestamp
92,96,8018,38.5261,"Sat, 28 Sep 2024 16:54:13 GMT"
92,88,8017,30.3337,"Sat, 28 Sep 2024 16:54:12 GMT"
100,60,8016,36.0077,"Sat, 28 Sep 2024 16:54:11 GMT"
98,78,8015,32.4446,"Sat, 28 Sep 2024 16:54:10 GMT"
98,70,8014,30.6021,"Sat, 28 Sep 2024 16:54:09 GMT"
90,93,8013,38.2972,"Sat, 28 Sep 2024 16:54:08 GMT"
90,79,8012,34.6499,"Sat, 28 Sep 2024 16:54:07 GMT"
99,61,8011,38.0011,"Sat, 28 Sep 2024 16:54:06 GMT"
95,75,8010,38.7543,"Sat, 28 Sep 2024 16:54:05 GMT"
97,60,8009,33.0717,"Sat, 28 Sep 2024 16:54:04 GMT"
93,84,8008,30.3329,"Sat, 28 Sep 2024 16:54:03 GMT"
99,84,8007,33.4273,"Sat, 28 Sep 2024 16:54:02 GMT"
92,98,8006,36.8645,"Sat, 28 Sep 2024 16:54:01 GMT"
90,98,8005,34.4604,"Sat, 28 Sep 2024 16:54:00 GMT"
94,82,8004,32.3835,"Sat, 28 Sep 2024 16:53:59 GMT"
98,97,8003,39.4971,"Sat, 28 Sep 2024 16:53:58 GMT"
90,64,8002,33.8776,"Sat, 28 Sep 2024 16:53:57 GMT"
91,67,8001,34.9839,"Sat, 28 Sep 2024 16:53:56 GMT"
94,89,8000,32.9166,"Sat, 28 Sep 2024 16:53:55 GMT"
99,97,7999,34.2615,"Sat, 28 Sep 2024 16:53:54 GMT"
91,89,7998,35.1049,"Sat, 28 Sep 2024 16:53:53 GMT"
93,90,7997,38.0625,"Sat, 28 Sep 2024 16:53:52 GMT"
99,63,7996,36.484,"Sat, 28 Sep 2024 16:53:51 GMT"
95,69,7995,32.9788,"Sat, 28 Sep 2024 16:53:50 GMT"
97,61,7994,35.0405,"Sat, 28 Sep 2024 16:53:49 GMT"
100,71,7993,39.3457,"Sat, 28 Sep 2024 16:53:48 GMT"
97,68,7992,37.5258,"Sat, 28 Sep 2024 16:53:46 GMT"
95,80,7991,34.8794,"Sat, 28 Sep 2024 16:53:45 GMT"
92,62,7990,32.5183,"Sat, 28 Sep 2024 16:53:44 GMT"
97,91,7989,31.4773,"Sat, 28 Sep 2024 16:53:43 GMT"
95,67,7988,30.0208,"Sat, 28 Sep 2024 16:53:42 GMT"
96,88,7987,38.1721,"Sat, 28 Sep 2024 16:53:41 GMT"
93,94,7986,38.674,"Sat, 28 Sep 2024 16:53:40 GMT"
92,93,7985,36.6303,"Sat, 28 Sep 2024 16:53:39 GMT"
92,74,7984,30.9586,"Sat, 28 Sep 2024 16:53:38 GMT"
93,78,7983,39.9412,"Sat, 28 Sep 2024 16:53:37 GMT"
92,76,7982,30.344,"Sat, 28 Sep 2024 16:53:36 GMT"
90,95,7981,31.9734,"Sat, 28 Sep 2024 16:53:35 GMT"
94,100,7980,31.8869,"Sat, 28 Sep 2024 16:53:34 GMT"
99,63,7979,38.414,"Sat, 28 Sep 2024 16:53:33 GMT"
99,64,7978,36.7552,"Sat, 28 Sep 2024 16:53:32 GMT"
91,83,7977,32.5315,"Sat, 28 Sep 2024 16:53:31 GMT"
98,88,7976,33.9767,"Sat, 28 Sep 2024 16:53:30 GMT"
97,88,7975,33.9118,"Sat, 28 Sep 2024 16:53:29 GMT"
90,72,7974,39.9301,"Sat, 28 Sep 2024 16:53:28 GMT"
94,78,7973,35.1754,"Sat, 28 Sep 2024 16:53:27 GMT"
90,84,7972,33.1806,"Sat, 28 Sep 2024 16:53:26 GMT"
97,66,7971,31.8054,"Sat, 28 Sep 2024 16:53:25 GMT"
98,60,7970,31.533,"Sat, 28 Sep 2024 16:53:24 GMT"
98,80,7969,32.7939,"Sat, 28 Sep 2024 16:53:23 GMT"
100,74,7968,38.1814,"Sat, 28 Sep 2024 16:53:22 GMT"
91,66,7967,32.029,"Sat, 28 Sep 2024 16:53:21 GMT"
93,75,7966,39.4344,"Sat, 28 Sep 2024 16:53:20 GMT"
93,87,7965,34.3656,"Sat, 28 Sep 2024 16:53:19 GMT"
98,70,7964,39.1268,"Sat, 28 Sep 2024 16:53:18 GMT"
100,87,7963,39.2433,"Sat, 28 Sep 2024 16:53:17 GMT"
95,69,7962,33.4715,"Sat, 28 Sep 2024 16:53:16 GMT"
91,95,7961,39.4138,"Sat, 28 Sep 2024 16:53:15 GMT"
90,60,7960,33.3065,"Sat, 28 Sep 2024 16:53:14 GMT"
92,72,7959,38.5829,"Sat, 28 Sep 2024 16:53:12 GMT"
99,77,7958,38.2462,"Sat, 28 Sep 2024 16:53:11 GMT"
91,87,7957,34.2047,"Sat, 28 Sep 2024 16:53:10 GMT"
92,86,7956,30.6809,"Sat, 28 Sep 2024 16:53:09 GMT"
96,98,7955,30.7188,"Sat, 28 Sep 2024 16:53:08 GMT"
93,86,7954,38.0988,"Sat, 28 Sep 2024 16:53:07 GMT"
95,69,7953,32.2881,"Sat, 28 Sep 2024 16:53:06 GMT"
100,92,7952,39.1141,"Sat, 28 Sep 2024 16:53:05 GMT"
94,62,7951,34.3133,"Sat, 28 Sep 2024 16:53:04 GMT"
94,76,7950,30.1788,"Sat, 28 Sep 2024 16:53:03 GMT"
92,95,7949,39.7198,"Sat, 28 Sep 2024 16:53:02 GMT"
92,70,7948,31.7088,"Sat, 28 Sep 2024 16:53:01 GMT"
93,90,7947,36.6921,"Sat, 28 Sep 2024 16:53:00 GMT"
93,97,7946,36.9227,"Sat, 28 Sep 2024 16:52:59 GMT"
91,68,7945,36.4174,"Sat, 28 Sep 2024 16:52:58 GMT"
97,83,7944,39.8252,"Sat, 28 Sep 2024 16:52:57 GMT"
96,79,7943,37.9642,"Sat, 28 Sep 2024 16:52:56 GMT"
96,71,7942,36.4459,"Sat, 28 Sep 2024 16:52:55 GMT"
99,72,7941,33.9278,"Sat, 28 Sep 2024 16:52:54 GMT"
90,70,7940,39.2751,"Sat, 28 Sep 2024 16:52:53 GMT"
96,73,7939,38.4645,"Sat, 28 Sep 2024 16:52:52 GMT"
92,99,7938,38.2083,"Sat, 28 Sep 2024 16:52:51 GMT"
100,100,7937,37.2349,"Sat, 28 Sep 2024 16:52:50 GMT"
94,93,7936,30.5964,"Sat, 28 Sep 2024 16:52:49 GMT"
92,98,7935,34.3611,"Sat, 28 Sep 2024 16:52:48 GMT"
92,80,7934,34.5902,"Sat, 28 Sep 2024 16:52:47 GMT"
91,96,7933,35.962,"Sat, 28 Sep 2024 16:52:46 GMT"
96,96,7932,36.2515,"Sat, 28 Sep 2024 16:52:45 GMT"
90,72,7931,37.9325,"Sat, 28 Sep 2024 16:52:44 GMT"
94,75,7930,35.1456,"Sat, 28 Sep 2024 16:52:43 GMT"
92,72,7929,34.9295,"Sat, 28 Sep 2024 16:52:42 GMT"
99,93,7928,35.0512,"Sat, 28 Sep 2024 16:52:40 GMT"
91,87,7927,39.6892,"Sat, 28 Sep 2024 16:32:13 GMT"
100,91,7926,33.3021,"Sat, 28 Sep 2024 16:32:12 GMT"
96,88,7925,31.8983,"Sat, 28 Sep 2024 16:32:11 GMT"
98,72,7924,30.3409,"Sat, 28 Sep 2024 16:32:10 GMT"
100,94,7923,33.4837,"Sat, 28 Sep 2024 16:32:09 GMT"
93,77,7922,33.4691,"Sat, 28 Sep 2024 16:32:08 GMT"
92,84,7921,38.2824,"Sat, 28 Sep 2024 16:32:05 GMT"
92,69,7920,38.0371,"Sat, 28 Sep 2024 16:32:04 GMT"
94,86,7919,33.9516,"Sat, 28 Sep 2024 16:32:03 GMT"
96,67,7918,38.5313,"Sat, 28 Sep 2024 16:32:02 GMT"
99,62,7917,33.7219,"Sat, 28 Sep 2024 16:32:01 GMT"
94,80,7916,34.0862,"Sat, 28 Sep 2024 16:32:00 GMT"
97,100,7915,37.9952,"Sat, 28 Sep 2024 16:31:59 GMT"
90,70,7914,31.5649,"Sat, 28 Sep 2024 16:31:58 GMT"
95,87,7913,33.5284,"Sat, 28 Sep 2024 16:31:57 GMT"
95,80,7912,33.6036,"Sat, 28 Sep 2024 16:31:56 GMT"
94,69,7911,37.4839,"Sat, 28 Sep 2024 16:31:55 GMT"
95,60,7910,37.0983,"Sat, 28 Sep 2024 16:31:54 GMT"
93,82,7909,36.2962,"Sat, 28 Sep 2024 16:31:52 GMT"
100,88,7908,30.121,"Sat, 28 Sep 2024 16:31:51 GMT"
94,68,7907,32.0949,"Sat, 28 Sep 2024 16:31:50 GMT"
93,67,7906,36.5501,"Sat, 28 Sep 2024 16:31:49 GMT"
91,94,7905,36.4282,"Sat, 28 Sep 2024 16:31:48 GMT"
90,73,7904,39.8886,"Sat, 28 Sep 2024 16:31:47 GMT"
97,87,7903,39.8028,"Sat, 28 Sep 2024 16:31:46 GMT"
94,76,7902,39.3703,"Sat, 28 Sep 2024 16:31:45 GMT"
93,60,7901,35.6871,"Sat, 28 Sep 2024 16:31:44 GMT"
93,61,7900,31.1879,"Sat, 28 Sep 2024 16:31:43 GMT"
100,88,7899,33.7257,"Sat, 28 Sep 2024 16:31:42 GMT"
91,61,7898,39.9341,"Sat, 28 Sep 2024 16:31:41 GMT"
92,68,7897,35.1922,"Sat, 28 Sep 2024 16:31:40 GMT"
95,70,7896,30.7999,"Sat, 28 Sep 2024 16:31:39 GMT"
99,76,7895,36.8409,"Sat, 28 Sep 2024 16:31:38 GMT"
98,69,7894,30.8257,"Sat, 28 Sep 2024 16:31:37 GMT"
92,81,7893,36.2557,"Sat, 28 Sep 2024 16:31:36 GMT"
90,75,7892,36.2851,"Sat, 28 Sep 2024 16:31:35 GMT"
100,64,7891,37.5126,"Sat, 28 Sep 2024 16:31:34 GMT"
94,93,7890,35.6459,"Sat, 28 Sep 2024 16:31:33 GMT"
97,69,7889,35.0502,"Sat, 28 Sep 2024 16:31:32 GMT"
94,75,7888,32.401,"Sat, 28 Sep 2024 16:31:31 GMT"
98,85,7887,33.6228,"Sat, 28 Sep 2024 16:31:30 GMT"
93,100,7886,32.8537,"Sat, 28 Sep 2024 16:31:29 GMT"
90,86,7885,33.0785,"Sat, 28 Sep 2024 16:31:28 GMT"
90,72,7884,39.3797,"Sat, 28 Sep 2024 16:31:27 GMT"
92,69,7883,32.6121,"Sat, 28 Sep 2024 16:31:26 GMT"
96,85,7882,37.9229,"Sat, 28 Sep 2024 16:31:25 GMT"
92,66,7881,32.2078,"Sat, 28 Sep 2024 16:31:24 GMT"
99,66,7880,37.837,"Sat, 28 Sep 2024 16:31:23 GMT"
90,100,7879,34.6075,"Sat, 28 Sep 2024 16:31:22 GMT"
97,60,7878,34.3285,"Sat, 28 Sep 2024 16:31:21 GMT"
98,82,7877,34.2348,"Sat, 28 Sep 2024 16:31:20 GMT"
96,70,7876,34.0899,"Sat, 28 Sep 2024 16:31:19 GMT"
98,95,7875,32.1323,"Sat, 28 Sep 2024 16:31:18 GMT"
99,81,7874,32.8376,"Sat, 28 Sep 2024 16:31:17 GMT"
94,73,7873,36.4389,"Sat, 28 Sep 2024 16:31:16 GMT"
98,91,7872,31.3442,"Sat, 28 Sep 2024 16:31:15 GMT"
93,60,7871,38.1415,"Sat, 28 Sep 2024 16:31:14 GMT"
92,77,7870,34.9187,"Sat, 28 Sep 2024 16:31:12 GMT"
94,90,7869,39.7779,"Sat, 28 Sep 2024 16:31:11 GMT"
91,89,7868,34.5482,"Sat, 28 Sep 2024 16:31:10 GMT"
95,74,7867,33.7311,"Sat, 28 Sep 2024 16:31:09 GMT"
95,98,7866,36.0033,"Sat, 28 Sep 2024 16:31:08 GMT"
95,82,7865,36.1205,"Sat, 28 Sep 2024 16:31:07 GMT"
98,94,7864,38.3029,"Sat, 28 Sep 2024 16:31:06 GMT"
100,75,7863,33.4095,"Sat, 28 Sep 2024 16:31:05 GMT"
90,98,7862,39.2695,"Sat, 28 Sep 2024 16:31:04 GMT"
100,63,7861,38.7676,"Sat, 28 Sep 2024 16:31:03 GMT"
98,88,7860,39.9229,"Sat, 28 Sep 2024 16:31:02 GMT"
95,89,7859,34.4414,"Sat, 28 Sep 2024 16:31:01 GMT"
91,63,7858,30.1294,"Sat, 28 Sep 2024 16:31:00 GMT"
96,96,7857,38.2113,"Sat, 28 Sep 2024 16:30:59 GMT"
98,77,7856,30.8859,"Sat, 28 Sep 2024 16:30:58 GMT"
98,71,7855,37.211,"Sat, 28 Sep 2024 16:30:57 GMT"
96,98,7854,37.1698,"Sat, 28 Sep 2024 16:30:56 GMT"
92,91,7853,39.8227,"Sat, 28 Sep 2024 16:30:55 GMT"
92,95,7852,32.3522,"Sat, 28 Sep 2024 16:30:54 GMT"
95,93,7851,34.3205,"Sat, 28 Sep 2024 16:30:53 GMT"
98,79,7850,33.6686,"Sat, 28 Sep 2024 16:30:52 GMT"
98,85,7849,39.8706,"Sat, 28 Sep 2024 16:30:51 GMT"
93,87,7848,38.5927,"Sat, 28 Sep 2024 16:30:50 GMT"
96,71,7847,37.5334,"Sat, 28 Sep 2024 16:30:49 GMT"
90,63,7846,38.6536,"Sat, 28 Sep 2024 16:30:48 GMT"
93,100,7845,35.1984,"Sat, 28 Sep 2024 16:30:47 GMT"
97,83,7844,37.215,"Sat, 28 Sep 2024 16:30:46 GMT"
96,80,7843,34.0698,"Sat, 28 Sep 2024 16:30:45 GMT"
98,94,7842,37.1065,"Sat, 28 Sep 2024 16:30:44 GMT"
91,82,7841,30.6363,"Sat, 28 Sep 2024 16:30:43 GMT"
91,98,7840,34.6487,"Sat, 28 Sep 2024 16:30:42 GMT"
97,64,7839,32.7404,"Sat, 28 Sep 2024 16:30:41 GMT"
96,90,7838,30.8405,"Sat, 28 Sep 2024 16:30:40 GMT"
97,70,7837,39.7717,"Sat, 28 Sep 2024 16:30:39 GMT"
94,63,7836,34.3057,"Sat, 28 Sep 2024 16:30:38 GMT"
97,64,7835,33.5626,"Sat, 28 Sep 2024 16:30:37 GMT"
93,100,7834,38.4329,"Sat, 28 Sep 2024 16:30:36 GMT"
100,90,7833,38.3638,"Sat, 28 Sep 2024 16:30:35 GMT"
96,79,7832,39.5612,"Sat, 28 Sep 2024 16:30:34 GMT"
96,65,7831,34.8255,"Sat, 28 Sep 2024 16:30:33 GMT"
96,60,7830,36.2022,"Sat, 28 Sep 2024 16:30:32 GMT"
95,83,7829,35.4775,"Sat, 28 Sep 2024 16:30:31 GMT"
100,76,7828,37.9002,"Sat, 28 Sep 2024 16:30:30 GMT"
99,70,7827,31.3103,"Sat, 28 Sep 2024 16:30:29 GMT"
94,93,7826,37.3142,"Sat, 28 Sep 2024 16:30:28 GMT"
92,72,7825,37.874,"Sat, 28 Sep 2024 16:30:27 GMT"
99,90,7824,36.845,"Sat, 28 Sep 2024 16:30:26 GMT"
96,65,7823,30.982,"Sat, 28 Sep 2024 16:30:25 GMT"
91,82,7822,38.984,"Sat, 28 Sep 2024 16:30:23 GMT"
90,63,7821,39.542,"Sat, 28 Sep 2024 16:30:22 GMT"
94,99,7820,33.5697,"Sat, 28 Sep 2024 16:30:21 GMT"
96,77,7819,37.0347,"Sat, 28 Sep 2024 16:30:20 GMT"
93,61,7818,31.8658,"Sat, 28 Sep 2024 16:30:19 GMT"
97,69,7817,33.3494,"Sat, 28 Sep 2024 16:30:18 GMT"
97,72,7816,34.7304,"Sat, 28 Sep 2024 16:30:17 GMT"
93,69,7815,38.4425,"Sat, 28 Sep 2024 16:30:16 GMT"
93,82,7814,30.024,"Sat, 28 Sep 2024 16:30:15 GMT"
90,79,7813,38.5166,"Sat, 28 Sep 2024 16:30:14 GMT"
97,92,7812,38.6328,"Sat, 28 Sep 2024 16:30:13 GMT"
95,80,7811,32.9649,"Sat, 28 Sep 2024 16:30:12 GMT"
100,86,7810,33.846,"Sat, 28 Sep 2024 16:30:11 GMT"
91,95,7809,31.2914,"Sat, 28 Sep 2024 16:30:10 GMT"
100,71,7808,30.957,"Sat, 28 Sep 2024 16:30:09 GMT"
91,87,7807,33.968,"Sat, 28 Sep 2024 16:30:08 GMT"
97,94,7806,38.6223,"Sat, 28 Sep 2024 16:30:07 GMT"
95,69,7805,31.8103,"Sat, 28 Sep 2024 16:30:06 GMT"
94,72,7804,31.0639,"Sat, 28 Sep 2024 16:30:05 GMT"
90,68,7803,38.639,"Sat, 28 Sep 2024 16:30:04 GMT"
93,82,7802,30.4096,"Sat, 28 Sep 2024 16:30:03 GMT"
100,77,7801,30.7219,"Sat, 28 Sep 2024 16:30:02 GMT"
92,63,7800,31.0595,"Sat, 28 Sep 2024 16:30:01 GMT"
93,90,7799,30.3367,"Sat, 28 Sep 2024 16:30:00 GMT"
100,74,7798,33.3824,"Sat, 28 Sep 2024 16:29:59 GMT"
92,67,7797,38.4745,"Sat, 28 Sep 2024 16:29:58 GMT"
93,66,7796,36.6944,"Sat, 28 Sep 2024 16:29:57 GMT"
100,93,7795,34.583,"Sat, 28 Sep 2024 16:29:56 GMT"
94,99,7794,37.3078,"Sat, 28 Sep 2024 16:29:55 GMT"
91,61,7793,33.2472,"Sat, 28 Sep 2024 16:29:54 GMT"
95,66,7792,33.3977,"Sat, 28 Sep 2024 16:29:53 GMT"
91,65,7791,30.1985,"Sat, 28 Sep 2024 16:29:52 GMT"
90,89,7790,36.9103,"Sat, 28 Sep 2024 16:29:51 GMT"
96,84,7789,32.4697,"Sat, 28 Sep 2024 16:29:50 GMT"
93,61,7788,34.633,"Sat, 28 Sep 2024 16:29:49 GMT"
92,92,7787,31.8613,"Sat, 28 Sep 2024 16:29:48 GMT"
96,77,7786,37.0617,"Sat, 28 Sep 2024 16:29:47 GMT"
91,83,7785,30.7325,"Sat, 28 Sep 2024 16:29:46 GMT"
92,64,7784,34.8886,"Sat, 28 Sep 2024 16:29:45 GMT"
92,75,7783,30.0407,"Sat, 28 Sep 2024 16:29:44 GMT"
99,80,7782,30.5247,"Sat, 28 Sep 2024 16:29:43 GMT"
95,95,7781,31.5841,"Sat, 28 Sep 2024 16:29:42 GMT"
95,83,7780,38.3529,"Sat, 28 Sep 2024 16:29:41 GMT"
97,66,7779,31.7747,"Sat, 28 Sep 2024 16:29:40 GMT"
99,77,7778,31.9559,"Sat, 28 Sep 2024 16:29:39 GMT"
100,90,7777,37.5111,"Sat, 28 Sep 2024 16:29:38 GMT"
99,84,7776,31.1199,"Sat, 28 Sep 2024 16:29:37 GMT"
98,91,7775,32.7747,"Sat, 28 Sep 2024 16:29:36 GMT"
99,61,7774,33.012,"Sat, 28 Sep 2024 16:29:34 GMT"
100,89,7773,36.5084,"Sat, 28 Sep 2024 16:29:33 GMT"
98,62,7772,30.8329,"Sat, 28 Sep 2024 16:29:32 GMT"
91,62,7771,36.3349,"Sat, 28 Sep 2024 16:29:31 GMT"
95,96,7770,39.5176,"Sat, 28 Sep 2024 16:29:30 GMT"
97,67,7769,36.9667,"Sat, 28 Sep 2024 16:29:29 GMT"
99,72,7768,39.5575,"Sat, 28 Sep 2024 16:29:28 GMT"
99,78,7767,31.7615,"Sat, 28 Sep 2024 16:29:27 GMT"
92,81,7766,33.036,"Sat, 28 Sep 2024 16:29:26 GMT"
97,61,7765,33.2788,"Sat, 28 Sep 2024 16:29:25 GMT"
93,88,7764,31.4081,"Sat, 28 Sep 2024 16:29:24 GMT"
99,79,7763,30.5744,"Sat, 28 Sep 2024 16:29:23 GMT"
98,86,7762,36.5622,"Sat, 28 Sep 2024 16:29:22 GMT"
97,100,7761,31.6983,"Sat, 28 Sep 2024 16:29:21 GMT"
98,73,7760,36.8888,"Sat, 28 Sep 2024 16:29:20 GMT"
100,61,7759,36.2468,"Sat, 28 Sep 2024 16:29:19 GMT"
90,78,7758,34.3744,"Sat, 28 Sep 2024 16:29:18 GMT"
93,74,7757,38.3613,"Sat, 28 Sep 2024 16:29:17 GMT"
98,100,7756,37.9,"Sat, 28 Sep 2024 16:29:16 GMT"
91,84,7755,33.9227,"Sat, 28 Sep 2024 16:29:15 GMT"
98,65,7754,32.6851,"Sat, 28 Sep 2024 16:29:14 GMT"
97,99,7753,34.7318,"Sat, 28 Sep 2024 16:29:13 GMT"
96,71,7752,36.5501,"Sat, 28 Sep 2024 16:29:12 GMT"
97,89,7751,31.0302,"Sat, 28 Sep 2024 16:29:11 GMT"
100,89,7750,39.5195,"Sat, 28 Sep 2024 16:29:10 GMT"
94,99,7749,38.0825,"Sat, 28 Sep 2024 16:29:09 GMT"
95,73,7748,32.4359,"Sat, 28 Sep 2024 16:29:08 GMT"
93,90,7747,35.1084,"Sat, 28 Sep 2024 16:29:07 GMT"
94,80,7746,37.7792,"Sat, 28 Sep 2024 16:29:06 GMT"
100,63,7745,32.2815,"Sat, 28 Sep 2024 16:29:05 GMT"
100,92,7744,35.4242,"Sat, 28 Sep 2024 16:29:04 GMT"
91,68,7743,31.2963,"Sat, 28 Sep 2024 16:29:03 GMT"
92,80,7742,32.2827,"Sat, 28 Sep 2024 16:29:02 GMT"
96,76,7741,38.7085,"Sat, 28 Sep 2024 16:29:01 GMT"
95,68,7740,38.9883,"Sat, 28 Sep 2024 16:29:00 GMT"
98,61,7739,39.0951,"Sat, 28 Sep 2024 16:28:59 GMT"
93,80,7738,30.0362,"Sat, 28 Sep 2024 16:28:58 GMT"
93,90,7737,38.6225,"Sat, 28 Sep 2024 16:28:57 GMT"
93,97,7736,30.7986,"Sat, 28 Sep 2024 16:28:56 GMT"
100,79,7735,35.3483,"Sat, 28 Sep 2024 16:28:55 GMT"
92,86,7734,34.0806,"Sat, 28 Sep 2024 16:28:54 GMT"
100,83,7733,39.5979,"Sat, 28 Sep 2024 16:28:53 GMT"
99,76,7732,31.1005,"Sat, 28 Sep 2024 16:28:52 GMT"
98,85,7731,30.4987,"Sat, 28 Sep 2024 16:28:51 GMT"
97,94,7730,39.0057,"Sat, 28 Sep 2024 16:28:50 GMT"
97,69,7729,38.8353,"Sat, 28 Sep 2024 16:28:49 GMT"
99,85,7728,31.0505,"Sat, 28 Sep 2024 16:28:48 GMT"
90,80,7727,36.128,"Sat, 28 Sep 2024 16:28:47 GMT"
100,69,7726,33.1933,"Sat, 28 Sep 2024 16:28:46 GMT"
99,78,7725,34.7451,"Sat, 28 Sep 2024 16:28:45 GMT"
92,63,7724,36.2629,"Sat, 28 Sep 2024 16:28:44 GMT"
94,76,7723,31.7871,"Sat, 28 Sep 2024 16:28:43 GMT"
90,74,7722,36.2006,"Sat, 28 Sep 2024 16:28:41 GMT"
95,68,7721,38.8459,"Sat, 28 Sep 2024 16:28:40 GMT"
93,94,7720,39.1798,"Sat, 28 Sep 2024 16:28:39 GMT"
99,92,7719,30.5369,"Sat, 28 Sep 2024 16:28:38 GMT"
97,100,7718,36.0177,"Sat, 28 Sep 2024 16:28:37 GMT"
90,96,7717,39.8199,"Sat, 28 Sep 2024 16:28:36 GMT"
100,64,7716,34.8856,"Sat, 28 Sep 2024 16:28:35 GMT"
96,96,7715,32.2281,"Sat, 28 Sep 2024 16:28:34 GMT"
91,95,7714,31.893,"Sat, 28 Sep 2024 16:28:33 GMT"
94,92,7713,33.4713,"Sat, 28 Sep 2024 16:28:32 GMT"
100,71,7712,35.0223,"Sat, 28 Sep 2024 16:28:31 GMT"
93,70,7711,35.7318,"Sat, 28 Sep 2024 16:28:30 GMT"
92,93,7710,30.2639,"Sat, 28 Sep 2024 16:28:29 GMT"
99,84,7709,38.1237,"Sat, 28 Sep 2024 16:28:28 GMT"
92,93,7708,33.4034,"Sat, 28 Sep 2024 16:28:27 GMT"
94,90,7707,33.2036,"Sat, 28 Sep 2024 16:28:26 GMT"
91,94,7706,30.1687,"Sat, 28 Sep 2024 16:28:25 GMT"
96,78,7705,39.0842,"Sat, 28 Sep 2024 16:28:24 GMT"
95,94,7704,38.2992,"Sat, 28 Sep 2024 16:28:23 GMT"
97,84,7703,33.9182,"Sat, 28 Sep 2024 16:28:22 GMT"
90,97,7702,32.3099,"Sat, 28 Sep 2024 16:28:21 GMT"
96,86,7701,37.7623,"Sat, 28 Sep 2024 16:28:20 GMT"
93,81,7700,30.3408,"Sat, 28 Sep 2024 16:28:19 GMT"
99,90,7699,31.3616,"Sat, 28 Sep 2024 16:28:18 GMT"
100,68,7698,32.3556,"Sat, 28 Sep 2024 16:28:17 GMT"
100,60,7697,35.1154,"Sat, 28 Sep 2024 16:28:16 GMT"
92,93,7696,36.2719,"Sat, 28 Sep 2024 16:28:15 GMT"
92,76,7695,33.7191,"Sat, 28 Sep 2024 16:28:14 GMT"
96,89,7694,32.4558,"Sat, 28 Sep 2024 16:28:13 GMT"
97,67,7693,36.1847,"Sat, 28 Sep 2024 16:28:12 GMT"
97,90,7692,39.081,"Sat, 28 Sep 2024 16:28:11 GMT"
95,92,7691,34.5255,"Sat, 28 Sep 2024 16:28:10 GMT"
91,86,7690,36.1185,"Sat, 28 Sep 2024 16:28:09 GMT"
90,60,7689,35.2329,"Sat, 28 Sep 2024 16:28:08 GMT"
100,77,7688,38.2445,"Sat, 28 Sep 2024 16:28:07 GMT"
94,80,7687,34.1909,"Sat, 28 Sep 2024 16:28:06 GMT"
92,69,7686,32.1911,"Sat, 28 Sep 2024 16:28:05 GMT"
94,81,7685,36.1087,"Sat, 28 Sep 2024 16:28:04 GMT"
93,66,7684,35.6037,"Sat, 28 Sep 2024 16:28:03 GMT"
95,86,7683,32.8301,"Sat, 28 Sep 2024 16:28:02 GMT"
95,78,7682,36.1438,"Sat, 28 Sep 2024 16:28:01 GMT"
90,86,7681,38.9867,"Sat, 28 Sep 2024 16:28:00 GMT"
96,87,7680,31.9392,"Sat, 28 Sep 2024 16:27:59 GMT"
90,62,7679,35.6515,"Sat, 28 Sep 2024 16:27:58 GMT"
91,80,7678,34.847,"Sat, 28 Sep 2024 16:27:57 GMT"
92,85,7677,38.6329,"Sat, 28 Sep 2024 16:27:56 GMT"
98,65,7676,36.7329,"Sat, 28 Sep 2024 16:27:55 GMT"
91,84,7675,39.6594,"Sat, 28 Sep 2024 16:27:54 GMT"
96,91,7674,35.8674,"Sat, 28 Sep 2024 16:27:53 GMT"
99,60,7673,33.2529,"Sat, 28 Sep 2024 16:27:52 GMT"
94,89,7672,30.5951,"Sat, 28 Sep 2024 16:27:50 GMT"
97,66,7671,32.1385,"Sat, 28 Sep 2024 16:27:49 GMT"
96,99,7670,34.0416,"Sat, 28 Sep 2024 16:27:48 GMT"
97,76,7669,36.9174,"Sat, 28 Sep 2024 16:27:47 GMT"
99,88,7668,32.1055,"Sat, 28 Sep 2024 16:27:46 GMT"
96,92,7667,30.4584,"Sat, 28 Sep 2024 16:27:45 GMT"
93,84,7666,38.8684,"Sat, 28 Sep 2024 16:27:44 GMT"
93,61,7665,30.2484,"Sat, 28 Sep 2024 16:27:43 GMT"
90,99,7664,36.2689,"Sat, 28 Sep 2024 16:27:42 GMT"
99,91,7663,39.6998,"Sat, 28 Sep 2024 16:27:41 GMT"
98,77,7662,30.8065,"Sat, 28 Sep 2024 16:27:40 GMT"
100,88,7661,33.752,"Sat, 28 Sep 2024 16:27:39 GMT"
96,73,7660,33.0009,"Sat, 28 Sep 2024 16:27:38 GMT"
95,98,7659,33.2731,"Sat, 28 Sep 2024 16:27:37 GMT"
91,92,7658,30.6624,"Sat, 28 Sep 2024 16:27:36 GMT"
92,93,7657,36.5118,"Sat, 28 Sep 2024 16:27:35 GMT"
98,89,7656,39.0442,"Sat, 28 Sep 2024 16:27:34 GMT"
99,65,7655,37.821,"Sat, 28 Sep 2024 16:27:33 GMT"
95,73,7654,35.0887,"Sat, 28 Sep 2024 16:27:32 GMT"
92,68,7653,37.6246,"Sat, 28 Sep 2024 16:27:31 GMT"
98,69,7652,36.8894,"Sat, 28 Sep 2024 16:27:30 GMT"
95,76,7651,31.946,"Sat, 28 Sep 2024 16:27:29 GMT"
